,종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
1427,002290,삼일기업공사,KOSDAQ,건설,4665,-150,-3.12,57846000000
1428,037460,삼지전자,KOSDAQ,통신장비,12500,100,0.81,203981525000
1429,032750,삼진,KOSDAQ,일반전기전자,10350,-50,-0.48,62100000000
1430,054090,삼진엘앤디,KOSDAQ,IT부품,4300,-70,-1.6,107324697600
1431,000250,삼천당제약,KOSDAQ,제약,49000,-200,-0.41,1115634009000
1432,024950,삼천리자전거,KOSDAQ,유통,9900,-200,-1.98,131408412300
1433,038500,삼표시멘트,KOSDAQ,비금속,4725,120,2.61,507262642425
1434,017480,삼현철강,KOSDAQ,금속,6110,-110,-1.77,95944657900
1435,046390,삼화네트웍스,KOSDAQ,오락·문화,4110,-75,-1.79,177440754630
1436,027580,상보,KOSDAQ,화학,1995,-20,-0.99,100459946685
1437,038540,상상인,KOSDAQ,컴퓨터서비스,9100,100,1.11,503487648300
1438,307870,상상인이안1호스팩,KOSDAQ,금융,3070,30,0.99,14582500000
1439,329560,상상인이안제2호스팩,KOSDAQ,금융,2130,-20,-0.93,8200500000
1440,101000,상상인인더스트리,KOSDAQ,기계·장비,1005,26,2.66,72109545960
1441,091580,상신이디피,KOSDAQ,IT부품,16750,-550,-3.18,223476171750
1442,263810,상신전자,KOSDAQ,일반전기전자,4725,-90,-1.87,67306292550
1443,089980,상아프론테크,KOSDAQ,화학,63100,-1100,-1.71,1006081859500
1444,042940,상지카일룸,KOSDAQ,건설,1240,-30,-2.36,101474833320
1445,042600,새로닉스,KOSDAQ,IT부품,31350,100,0.32,389479044900
1446,252990,샘씨엔에스,KOSDAQ,반도체,6860,280,4.26,344055383560
1447,263540,샘코,KOSDAQ,운송장비·부품,40300,0,0.0,60278604100
1448,294630,서남,KOSDAQ,일반전기전자,3860,-5,-0.13,82562157600
1449,038070,서린바이오,KOSDAQ,유통,23350,-100,-0.43,193820784600
1450,006730,서부T&D,KOSDAQ,숙박·음식,8740,-180,-2.02,517923056940
1451,079650,서산,KOSDAQ,비금속,2840,-15,-0.53,56800000000
1452,100660,서암기계공업,KOSDAQ,기계·장비,6090,-50,-0.81,76734000000
1453,019770,서연탑메탈,KOSDAQ,기계·장비,6920,-50,-0.72,80618000000
1454,043710,서울리거,KOSDAQ,유통,1385,5,0.36,54169266840
1455,092190,서울바이오시스,KOSDAQ,IT부품,14400,200,1.41,550420603200
1456,046890,서울반도체,KOSDAQ,반도체,15150,250,1.68,883326810000
1457,063170,서울옥션,KOSDAQ,유통,27500,-1400,-4.84,465231250000
1458,027040,서울전자통신,KOSDAQ,유통,746,-19,-2.48,51913279862
1459,018680,서울제약,KOSDAQ,제약,7210,20,0.28,61461810830
1460,093920,서원인텍,KOSDAQ,IT부품,6380,50,0.79,118668000000
1461,189860,서전기전,KOSDAQ,일반전기전자,15100,-1050,-6.5,146451578000
1462,178320,서진시스템,KOSDAQ,통신장비,34700,0,0.0,652024138700
1463,122690,서진오토모티브,KOSDAQ,운송장비·부품,2865,55,1.96,55985669790
1464,140070,서플러스글로벌,KOSDAQ,유통,4350,80,1.87,160897800000
1465,011370,서한,KOSDAQ,건설,1975,-50,-2.47,199267358375
1466,065710,서호전기,KOSDAQ,일반전기전자,20850,200,0.97,107377500000
1467,035890,서희건설,KOSDAQ,건설,1860,-40,-2.11,427443730020
1468,357550,석경에이티,KOSDAQ,화학,20500,-950,-4.43,111827500000
1469,003100,선광,KOSDAQ,운송,56000,1400,2.56,369600000000
1470,123420,선데이토즈,KOSDAQ,디지털컨텐츠,22600,-1100,-4.64,216278429200
1471,171090,선익시스템,KOSDAQ,반도체,24050,400,1.69,217649229200
1472,086710,선진뷰티사이언스,KOSDAQ,화학,16000,-500,-3.03,97850400000
1473,014620,성광벤드,KOSDAQ,금속,9110,-170,-1.83,260546000000
1474,037350,성도이엔지,KOSDAQ,기타서비스,5540,40,0.73,85703800000
1475,081580,성우전자,KOSDAQ,IT부품,2915,10,0.34,45206236845
1476,045300,성우테크론,KOSDAQ,반도체,5450,-50,-0.91,52247237050
1477,015750,성우하이텍,KOSDAQ,운송장비·부품,6030,-80,-1.31,482400000000
1478,080470,성창오토텍,KOSDAQ,운송장비·부품,8950,-120,-1.32,65335000000
1479,043260,성호전자,KOSDAQ,IT부품,1675,0,0.0,89454018200
1480,148150,세경하이테크,KOSDAQ,일반전기전자,23900,-1000,-4.02,281644315900
1481,053060,세동,KOSDAQ,운송장비·부품,1220,25,2.09,21299988540
1482,017510,세명전기,KOSDAQ,금속,5450,20,0.37,83090700000
1483,011560,세보엠이씨,KOSDAQ,건설,6370,30,0.47,67076100000
1484,052190,세영디앤씨,KOSDAQ,오락·문화,8850,0,0.0,26981756100
1485,100700,세운메디칼,KOSDAQ,제약,4300,-140,-3.15,188340000000
1486,234100,세원,KOSDAQ,운송장비·부품,5910,40,0.68,197877124770
1487,024830,세원물산,KOSDAQ,운송장비·부품,6280,0,0.0,52438000000
1488,258830,세종메디칼,KOSDAQ,의료·정밀기기,4140,-1160,-21.89,168359082300
1489,036630,세종텔레콤,KOSDAQ,통신서비스,579,-6,-1.03,345084000000
1490,039310,세중,KOSDAQ,기타서비스,3940,-40,-1.01,71399367980
1491,067770,세진티에스,KOSDAQ,IT부품,5180,10,0.19,43494351740
1492,053450,세코닉스,KOSDAQ,의료·정밀기기,8400,-150,-1.75,124259545200
1493,234340,세틀뱅크,KOSDAQ,소프트웨어,32950,-200,-0.6,311476350000
1494,252500,세화피앤씨,KOSDAQ,화학,1795,-5,-0.28,74468070050
1495,347000,센코,KOSDAQ,일반전기전자,20800,-550,-2.58,171625875200
1496,331920,셀레믹스,KOSDAQ,제약,15400,-400,-2.53,125727879200
1497,049180,셀루메드,KOSDAQ,제약,7140,30,0.42,282793787220
1498,299660,셀리드,KOSDAQ,기타서비스,72200,-1900,-2.56,702592062400
1499,268600,셀리버리,KOSDAQ,기타서비스,51300,-1000,-1.91,889223888700
1500,108860,셀바스AI,KOSDAQ,소프트웨어,3865,-110,-2.77,85246227425
1501,208370,셀바스헬스케어,KOSDAQ,의료·정밀기기,2415,-30,-1.23,52358562060
1502,068760,셀트리온제약,KOSDAQ,제약,120300,-1500,-1.23,4396786113900
1503,091990,셀트리온헬스케어,KOSDAQ,유통,87300,-1200,-1.36,13533173453700
1504,290690,소룩스,KOSDAQ,일반전기전자,11750,0,0.0,97017905250
1505,053110,소리바다,KOSDAQ,디지털컨텐츠,3960,0,0.0,19563782040
1506,950200,소마젠,KOSDAQ,기타서비스,9320,-140,-1.48,178324713960
1507,032680,소프트센,KOSDAQ,유통,2335,-30,-1.27,83536495335
1508,032685,소프트센우,KOSDAQ,유통,30200,-450,-1.47,4314281400
1509,258790,소프트캠프,KOSDAQ,출판·매체복제,2750,-85,-3.0,68726031000
1510,066910,손오공,KOSDAQ,유통,2825,-100,-3.42,75981654825
1511,043100,솔고바이오,KOSDAQ,의료·정밀기기,1350,45,3.45,82024930800
1512,154040,솔루에타,KOSDAQ,IT부품,3500,50,1.45,48388256000
1513,035610,솔본,KOSDAQ,기타서비스,5460,-140,-2.5,149309143620
1514,357780,솔브레인,KOSDAQ,화학,263800,-400,-0.15,2051985710800
1515,036830,솔브레인홀딩스,KOSDAQ,기타서비스,43300,-1500,-3.35,907743624800
1516,304100,솔트룩스,KOSDAQ,소프트웨어,15750,-300,-1.87,80335473750
1517,086980,쇼박스,KOSDAQ,오락·문화,7290,-280,-3.7,456354000000
1518,050960,수산아이앤티,KOSDAQ,출판·매체복제,18250,-100,-0.54,123205750000
1519,084180,수성이노베이션,KOSDAQ,기계·장비,1730,0,0.0,98281696170
1520,253840,수젠텍,KOSDAQ,의료·정밀기기,14200,-200,-1.39,218522607200
1521,058530,슈펙스비앤피,KOSDAQ,유통,1620,0,0.0,21187053360
1522,236200,슈프리마,KOSDAQ,일반전기전자,24850,-100,-0.4,178752834050
1523,317770,슈프리마아이디,KOSDAQ,일반전기전자,17550,450,2.63,53598051000
1524,094840,슈프리마에이치큐,KOSDAQ,컴퓨터서비스,7710,30,0.39,80737886400
1525,192440,슈피겐코리아,KOSDAQ,IT부품,46400,-600,-1.28,288439243200
1526,099440,스맥,KOSDAQ,기계·장비,1725,40,2.37,53017200525
1527,033790,스카이문스테크놀로지,KOSDAQ,통신장비,829,0,0.0,14190075900
1528,131100,스카이이앤엠,KOSDAQ,유통,865,0,0.0,46453584590
1529,159910,스킨앤스킨,KOSDAQ,반도체,263,0,0.0,75277601849
1530,115570,스타플렉스,KOSDAQ,화학,4370,-40,-0.91,34892299960
1531,253450,스튜디오드래곤,KOSDAQ,오락·문화,87800,-1600,-1.79,2635245443000
1532,204630,스튜디오산타클로스,KOSDAQ,오락·문화,3755,25,0.67,139718499525
1533,013810,스페코,KOSDAQ,기계·장비,6120,20,0.33,89691476400
1534,039670,스포츠서울,KOSDAQ,출판·매체복제,7360,0,0.0,67797501120
1535,049830,승일,KOSDAQ,금속,15200,-800,-5.0,93208102400
1536,020710,시공테크,KOSDAQ,기타서비스,6420,-10,-0.16,128707967400
1537,033170,시그네틱스,KOSDAQ,반도체,1735,-40,-2.25,148738633465
1538,048870,시너지이노베이션,KOSDAQ,의료·정밀기기,4175,-15,-0.36,332057180450
1539,025320,시노펙스,KOSDAQ,IT부품,2990,0,0.0,218996444420
1540,269620,시스웍,KOSDAQ,의료·정밀기기,1165,-25,-2.1,126412762485
1541,131090,시큐브,KOSDAQ,소프트웨어,1300,-5,-0.38,54600000000
1542,139050,시티랩스,KOSDAQ,컴퓨터서비스,553,-2,-0.36,49084828576
1543,290520,신도기연,KOSDAQ,기계·장비,15450,-50,-0.32,124546776000
1544,001000,신라섬유,KOSDAQ,유통,2550,45,1.8,61907727000
1545,025870,신라에스지,KOSDAQ,유통,12750,-350,-2.67,51000000000
1546,215600,신라젠,KOSDAQ,기타서비스,12100,0,0.0,1244692212500
1547,065350,신성델타테크,KOSDAQ,일반전기전자,16300,-600,-3.55,447988352400
1548,002800,신신제약,KOSDAQ,제약,7080,-50,-0.7,107407140000
1549,323280,신영스팩5호,KOSDAQ,금융,2120,-10,-0.47,7430600000
1550,344050,신영스팩6호,KOSDAQ,금융,2140,5,0.23,9212700000
1551,017000,신원종합개발,KOSDAQ,건설,8770,30,0.34,102328596790
1552,012790,신일제약,KOSDAQ,제약,12650,0,0.0,141897402900
1553,138070,신진에스엠,KOSDAQ,금속,6920,-120,-1.7,62087506360
1554,226330,신테카바이오,KOSDAQ,출판·매체복제,11800,-150,-1.26,159300188800
1555,333050,신한제6호스팩,KOSDAQ,금융,2150,-5,-0.23,10771500000
1556,366330,신한제7호스팩,KOSDAQ,금융,2200,0,0.0,10010000000
1557,393360,신한제8호스팩,KOSDAQ,금융,2100,-10,-0.47,15435000000
1558,056700,신화인터텍,KOSDAQ,IT부품,3600,50,1.41,104886327600
1559,187270,신화콘텍,KOSDAQ,IT부품,4690,-10,-0.21,47574633050
1560,243840,신흥에스이씨,KOSDAQ,IT부품,66000,-1100,-1.64,499300824000
1561,257720,실리콘투,KOSDAQ,유통,20350,-50,-0.25,204003947400
1562,222800,심텍,KOSDAQ,반도체,31450,1200,3.97,1001812797350
1563,036710,심텍홀딩스,KOSDAQ,IT부품,2960,60,2.07,120364193840
1564,160980,싸이맥스,KOSDAQ,반도체,16650,350,2.15,181888645950
1565,356890,싸이버원,KOSDAQ,소프트웨어,11250,-150,-1.32,52209337500
1566,217330,싸이토젠,KOSDAQ,기타서비스,65600,-500,-0.76,371549478400
1567,010280,쌍용정보통신,KOSDAQ,컴퓨터서비스,983,-17,-1.7,62876645422
1568,208640,썸에이지,KOSDAQ,출판·매체복제,2695,-60,-2.18,368287278590
1569,222420,쎄노텍,KOSDAQ,비금속,1950,-70,-3.47,78308441250
1570,037760,쎄니트,KOSDAQ,금속,1990,-20,-1.0,67327512790
1571,136510,쎄미시스코,KOSDAQ,기계·장비,10900,2510,29.92,75568697200
1572,099320,쎄트렉아이,KOSDAQ,통신장비,49750,1550,3.22,452008948250
1573,049960,쎌바이오텍,KOSDAQ,제약,17850,0,0.0,167790000000
1574,050890,쏠리드,KOSDAQ,통신장비,6840,-60,-0.87,412321882680
1575,066790,씨씨에스,KOSDAQ,방송서비스,783,5,0.64,43851965895
1576,222080,씨아이에스,KOSDAQ,기계·장비,19050,1000,5.54,1095216427800
1577,352480,씨앤씨인터내셔널,KOSDAQ,화학,25350,-400,-1.55,253853404350
1578,264660,씨앤지하이테크,KOSDAQ,반도체,13650,150,1.11,114734802000
1579,352700,씨앤투스성진,KOSDAQ,섬유·의류,18250,50,0.27,182418440750
1580,297090,씨에스베어링,KOSDAQ,기계·장비,20800,-400,-1.89,199272320000
1581,115530,씨엔플러스,KOSDAQ,IT부품,839,0,0.0,57020957000
1582,225330,씨엠에스에듀,KOSDAQ,기타서비스,6980,30,0.43,130069703440
1583,115480,씨유메디칼,KOSDAQ,의료·정밀기기,1115,-20,-1.76,50336145375
1584,376290,씨유테크,KOSDAQ,IT부품,7310,-10,-0.14,129076325000
1585,189330,씨이랩,KOSDAQ,소프트웨어,50400,1950,4.02,303775113600
1586,096530,씨젠,KOSDAQ,제약,53300,-700,-1.3,2783645480200
1587,900120,씨케이에이치,KOSDAQ,금융,331,-17,-4.89,39868839446
1588,101240,씨큐브,KOSDAQ,화학,7430,-10,-0.13,75326707120
1589,060590,씨티씨바이오,KOSDAQ,제약,8440,-80,-0.94,198365353760
1590,260930,씨티케이,KOSDAQ,화학,8200,-10,-0.12,158601046200
1591,013990,아가방컴퍼니,KOSDAQ,유통,5430,-70,-1.27,178579320480
1592,123860,아나패스,KOSDAQ,반도체,26000,1500,6.12,299504738000
1593,025980,아난티,KOSDAQ,숙박·음식,13100,450,3.56,1116524305300
1594,050320,아래스,KOSDAQ,컴퓨터서비스,990,0,0.0,45205142400
1595,058220,아리온,KOSDAQ,통신장비,275,0,0.0,10717917100
1596,125210,아모그린텍,KOSDAQ,IT부품,17700,750,4.42,291993183000
1597,357580,아모센스,KOSDAQ,IT부품,21750,0,0.0,243601653000
1598,052710,아모텍,KOSDAQ,IT부품,30700,350,1.15,299122564200
1599,074430,아미노로직스,KOSDAQ,유통,2575,-20,-0.77,226154123300
1600,092040,아미코젠,KOSDAQ,음식료·담배,32500,-500,-1.52,641930510000
1601,083930,아바코,KOSDAQ,기계·장비,10550,-150,-1.4,162605018900
1602,149950,아바텍,KOSDAQ,IT부품,22000,-100,-0.45,343365000000
1603,036010,아비코전자,KOSDAQ,일반전기전자,11800,400,3.51,156856621200
1604,050860,아세아텍,KOSDAQ,기계·장비,3025,40,1.34,68062500000
1605,246720,아스타,KOSDAQ,제약,5130,330,6.88,58956642990
1606,067390,아스트,KOSDAQ,운송장비·부품,6650,0,0.0,170875035100
1607,159010,아스플로,KOSDAQ,기계·장비,26500,100,0.38,117790194500
1608,127710,아시아경제,KOSDAQ,디지털컨텐츠,3795,-5,-0.13,96805645530
1609,154030,아시아종묘,KOSDAQ,"농업, 임업 및 어업",6880,-100,-1.43,73065386720
1610,227610,아우딘퓨쳐스,KOSDAQ,화학,1660,-15,-0.9,36816887680
1611,143160,아이디스,KOSDAQ,통신장비,25500,-450,-1.73,273267945000
1612,054800,아이디스홀딩스,KOSDAQ,기타서비스,12750,-150,-1.16,131933889000
1613,332370,아이디피,KOSDAQ,정보기기,7780,-10,-0.13,51634794140
1614,339950,아이비김영,KOSDAQ,기타서비스,3850,-130,-3.27,173044621750
1615,099190,아이센스,KOSDAQ,의료·정밀기기,32850,-900,-2.67,451268268300
1616,289010,아이스크림에듀,KOSDAQ,출판·매체복제,7240,-120,-1.63,93135627880
1617,214430,아이쓰리시스템,KOSDAQ,일반전기전자,17100,-50,-0.29,121525596000
1618,040910,아이씨디,KOSDAQ,반도체,12800,150,1.19,231237286400
1619,068940,아이씨케이,KOSDAQ,정보기기,2525,140,5.87,87566298050
1620,052860,아이앤씨,KOSDAQ,반도체,4135,40,0.98,73862901290
1621,069920,아이에스이커머스,KOSDAQ,유통,4040,-80,-1.94,104338502480
1622,038880,아이에이,KOSDAQ,반도체,1060,20,1.92,312455299000
1623,307180,아이엘사이언스,KOSDAQ,일반전기전자,6680,-50,-0.74,141763113640
1624,101390,아이엠,KOSDAQ,IT부품,1000,20,2.04,67189883000
1625,078860,아이오케이,KOSDAQ,오락·문화,1615,-15,-0.92,143974905020
1626,114810,아이원스,KOSDAQ,IT부품,8940,490,5.8,227998375560
1627,031310,아이즈비전,KOSDAQ,통신장비,4345,120,2.84,71431356810
1628,185490,아이진,KOSDAQ,기타서비스,24950,1100,4.61,534166476100
1629,059100,아이컴포넌트,KOSDAQ,IT부품,7350,150,2.08,51970821000
1630,262840,아이퀘스트,KOSDAQ,소프트웨어,10200,0,0.0,100572000000
1631,175250,아이큐어,KOSDAQ,제약,40100,1200,3.08,369471615600
1632,052460,아이크래프트,KOSDAQ,컴퓨터서비스,5430,-200,-3.55,79321092480
1633,119830,아이텍,KOSDAQ,반도체,10250,290,2.91,170423593000
1634,052770,아이톡시,KOSDAQ,디지털컨텐츠,2325,0,0.0,39006039075
1635,124500,아이티센,KOSDAQ,컴퓨터서비스,4780,55,1.16,95157051740
1636,084850,아이티엠반도체,KOSDAQ,반도체,46300,2050,4.63,1070607123200
1637,114840,아이패밀리에스씨,KOSDAQ,화학,25400,-3250,-11.34,104655010400
1638,027360,아주IB투자,KOSDAQ,금융,4510,-85,-1.85,540363958750
1639,032080,아즈텍WB,KOSDAQ,섬유·의류,4165,-70,-1.65,89510135785
1640,013310,아진산업,KOSDAQ,운송장비·부품,3290,-65,-1.94,127673654780
1641,059120,아진엑스텍,KOSDAQ,반도체,9190,-390,-4.07,89589597240
1642,158430,아톤,KOSDAQ,소프트웨어,29400,-100,-0.34,127995163800
1643,067160,아프리카TV,KOSDAQ,소프트웨어,176000,-500,-0.28,2023078992000
1644,001540,안국약품,KOSDAQ,제약,10550,0,0.0,137597531000
1645,053800,안랩,KOSDAQ,소프트웨어,81000,-300,-0.37,811122255000
1646,065660,안트로젠,KOSDAQ,유통,64800,-2200,-3.28,610535556000
1647,297570,알로이스,KOSDAQ,통신장비,5190,40,0.78,89939658660
1648,260660,알리코제약,KOSDAQ,제약,7820,-50,-0.64,119857304220
1649,131370,알서포트,KOSDAQ,디지털컨텐츠,7080,-110,-1.53,377130947640
1650,140670,알에스오토메이션,KOSDAQ,IT부품,12100,150,1.26,110147994000
1651,096610,알에프세미,KOSDAQ,반도체,4625,145,3.24,47400080250
1652,061040,알에프텍,KOSDAQ,통신장비,5980,-60,-0.99,191893768820
1653,148250,알엔투테크놀로지,KOSDAQ,정보기기,17050,-350,-2.01,130270337450
1654,347860,알체라,KOSDAQ,소프트웨어,37000,-1950,-5.01,507650471000
1655,196170,알테오젠,KOSDAQ,기타서비스,70300,-2200,-3.03,2971176775000
1656,123750,알톤스포츠,KOSDAQ,운송장비·부품,4980,25,0.5,63476559060
1657,085810,알티캐스트,KOSDAQ,소프트웨어,2630,-35,-1.31,78073572470
1658,117670,알파홀딩스,KOSDAQ,반도체,3575,55,1.56,77949593150
1659,291650,압타머사이언스,KOSDAQ,기타서비스,21050,-550,-2.55,178211952300
1660,293780,압타바이오,KOSDAQ,기타서비스,48050,-2050,-4.09,1066251891300
1661,196300,애니젠,KOSDAQ,제약,17900,200,1.13,100285752400
1662,310200,애니플러스,KOSDAQ,오락·문화,3745,-25,-0.66,110094944505
1663,900100,애머릿지,KOSDAQ,유통,3585,0,0.0,109692162975
1664,205500,액션스퀘어,KOSDAQ,디지털컨텐츠,6990,-280,-3.85,288915188550
1665,052790,액토즈소프트,KOSDAQ,디지털컨텐츠,11150,-2000,-15.21,126336613700
1666,290740,액트로,KOSDAQ,IT부품,7830,120,1.56,78809036130
1667,238090,앤디포스,KOSDAQ,비금속,9140,-160,-1.72,215751034440
1668,092600,앤씨앤,KOSDAQ,반도체,3955,5,0.13,88879686700
1669,129890,앱코,KOSDAQ,정보기기,16300,0,0.0,160285756600
1670,174900,앱클론,KOSDAQ,제약,16750,-800,-4.56,255907655750
1671,255440,야스,KOSDAQ,IT부품,12800,150,1.19,167142400000
1672,060230,얍엑스,KOSDAQ,IT부품,1970,-10,-0.51,170688831690
1673,030960,양지사,KOSDAQ,출판·매체복제,11150,100,0.9,178177000000
1674,102120,어보브반도체,KOSDAQ,반도체,13500,450,3.45,235705315500
1675,238120,얼라인드,KOSDAQ,의료·정밀기기,9720,-90,-0.92,69881434560
1676,019990,에너토크,KOSDAQ,기계·장비,13900,-1050,-7.02,135609623200
1677,270660,에브리봇,KOSDAQ,일반전기전자,23900,-550,-2.25,145686536900
1678,038680,에스넷,KOSDAQ,컴퓨터서비스,6640,80,1.22,106739427600
1679,217480,에스디생명공학,KOSDAQ,화학,3360,-50,-1.47,75314621760
1680,121890,에스디시스템,KOSDAQ,정보기기,739,0,0.0,7101198800
1681,097780,에스맥,KOSDAQ,IT부품,1165,5,0.43,330301091250
1682,042110,에스씨디,KOSDAQ,일반전기전자,1920,45,2.4,92792762880
1683,298060,에스씨엠생명과학,KOSDAQ,제약,20700,-700,-3.27,248852377800
1684,065420,에스아이리소스,KOSDAQ,광업,639,0,0.0,43500682854
1685,103230,에스앤더블류,KOSDAQ,기계·장비,2505,0,0.0,18036000000
1686,260970,에스앤디,KOSDAQ,음식료·담배,18500,100,0.54,75099270000
1687,101490,에스앤에스텍,KOSDAQ,반도체,36700,100,0.27,787268104900
1688,095910,에스에너지,KOSDAQ,IT부품,4670,-30,-0.64,90582444230
1689,275630,에스에스알,KOSDAQ,소프트웨어,6610,190,2.96,39778907290
1690,031330,에스에이엠티,KOSDAQ,유통,5140,10,0.19,513974644380
1691,060540,에스에이티,KOSDAQ,통신장비,2520,-20,-0.79,65855931120
1692,056190,에스에프에이,KOSDAQ,기계·장비,35400,100,0.28,1271170104000
1693,080000,에스엔유,KOSDAQ,기계·장비,3600,0,0.0,123562332000
1694,214310,에스엘바이오닉스,KOSDAQ,반도체,910,-20,-2.15,38278069830
1695,041510,에스엠,KOSDAQ,오락·문화,78000,-5100,-6.14,1850624178000
1696,007820,에스엠코어,KOSDAQ,기계·장비,7140,70,0.99,143042374440
1697,109610,에스와이,KOSDAQ,금속,3705,10,0.27,173932277220
1698,306040,에스제이그룹,KOSDAQ,섬유·의류,24850,300,1.22,245165825800
1699,096630,에스코넥,KOSDAQ,IT부품,1860,-25,-1.33,123072478140
1700,069510,에스텍,KOSDAQ,일반전기전자,9890,30,0.3,107899900000
1701,041910,에스텍파마,KOSDAQ,제약,10500,200,1.94,124931761500
1702,234300,에스트래픽,KOSDAQ,소프트웨어,6090,-10,-0.16,126831314400
1703,039440,에스티아이,KOSDAQ,반도체,16350,200,1.24,258820500000
1704,098660,에스티오,KOSDAQ,섬유·의류,2860,-30,-1.04,35752791360
1705,052020,에스티큐브,KOSDAQ,IT부품,8350,-130,-1.53,255308790050
1706,237690,에스티팜,KOSDAQ,제약,87200,2200,2.59,1626803200000
1707,050760,에스폴리텍,KOSDAQ,화학,3930,-100,-2.48,64195284540
1708,288620,에스퓨얼셀,KOSDAQ,일반전기전자,32400,-400,-1.22,222727838400
1709,317830,에스피시스템스,KOSDAQ,기계·장비,6030,280,4.87,49118571000
1710,058610,에스피지,KOSDAQ,IT부품,10050,-50,-0.5,222882468000
1711,043340,에쎈테크,KOSDAQ,기계·장비,1110,10,0.91,79920000000
1712,187660,에이디엠코리아,KOSDAQ,기타서비스,4975,-165,-3.21,108635343750
1713,054630,에이디칩스,KOSDAQ,기타제조,898,11,1.24,71579095978
1714,200710,에이디테크놀로지,KOSDAQ,반도체,22400,500,2.28,298588236800
1715,096690,에이루트,KOSDAQ,정보기기,702,-8,-1.13,105695293392
1716,298380,에이비엘바이오,KOSDAQ,제약,25000,1950,8.46,1178081875000
1717,203400,에이비온,KOSDAQ,기타서비스,15950,-50,-0.31,283863298400
1718,195990,에이비프로바이오,KOSDAQ,기계·장비,1135,-30,-2.58,285417977840
1719,003800,에이스침대,KOSDAQ,기타제조,47300,-400,-0.84,524557000000
1720,088800,에이스테크,KOSDAQ,통신장비,14700,150,1.03,642736934700
1721,241840,에이스토리,KOSDAQ,오락·문화,37450,-1300,-3.35,356964412000
1722,312610,에이에프더블류,KOSDAQ,일반전기전자,6900,-240,-3.36,139772527200
1723,072990,에이치시티,KOSDAQ,기타서비스,15800,-50,-0.32,110530653800
1724,227100,에이치앤비디자인,KOSDAQ,일반전기전자,10550,1090,11.52,51424909450
1725,176440,에이치엔티,KOSDAQ,IT부품,1920,0,0.0,164619542400
1726,028300,에이치엘비,KOSDAQ,운송장비·부품,42700,-650,-1.5,4552249732800
1727,067630,에이치엘비생명과학,KOSDAQ,기타서비스,15050,-50,-0.33,1437246119050
1728,047920,에이치엘비제약,KOSDAQ,기타서비스,15650,100,0.64,349899898650
1729,043220,에이치엘비파워,KOSDAQ,기계·장비,1715,-15,-0.87,156262871555
1730,239610,에이치엘사이언스,KOSDAQ,음식료·담배,36150,150,0.42,194924957250
1731,353070,에이치엠씨제4호스팩,KOSDAQ,금융,2110,-10,-0.47,9094100000
1732,353060,에이치엠씨제5호스팩,KOSDAQ,금융,2120,5,0.24,10843800000
1733,044780,에이치케이,KOSDAQ,기계·장비,2435,5,0.21,45061591345
1734,357230,에이치피오,KOSDAQ,음식료·담배,15100,300,2.03,301066216000
1735,071670,에이테크솔루션,KOSDAQ,기계·장비,14050,0,0.0,140500000000
1736,045660,에이텍,KOSDAQ,정보기기,24950,-100,-0.4,206087000000
1737,224110,에이텍티앤,KOSDAQ,정보기기,22700,-350,-1.52,121218000000
1738,230980,에이트원,KOSDAQ,출판·매체복제,2170,-70,-3.13,125573724920
1739,021080,에이티넘인베스트,KOSDAQ,금융,5020,-280,-5.28,240960000000
1740,089530,에이티세미콘,KOSDAQ,반도체,1675,-15,-0.89,51862760350
1741,200470,에이팩트,KOSDAQ,반도체,6370,70,1.11,111816941600
1742,262260,에이프로,KOSDAQ,일반전기전자,34100,-400,-1.16,234629346600
1743,109960,에이프로젠 H&G,KOSDAQ,유통,761,-10,-1.3,135987060137
1744,089970,에이피티씨,KOSDAQ,기계·장비,17350,550,3.27,411205323250
1745,230240,에치에프알,KOSDAQ,통신장비,21500,-50,-0.23,276963430000
1746,064510,에코마이스터,KOSDAQ,기계·장비,550,0,0.0,22321778050
1747,230360,에코마케팅,KOSDAQ,기타서비스,17950,-50,-0.28,587557870550
1748,038870,에코바이오,KOSDAQ,기타서비스,8800,30,0.34,102176747200
1749,128540,에코캡,KOSDAQ,운송장비·부품,12700,200,1.6,184896760000
1750,086520,에코프로,KOSDAQ,IT부품,93200,-2300,-2.41,1742969268400
1751,247540,에코프로비엠,KOSDAQ,일반전기전자,403000,-10000,-2.42,8833544798000
1752,383310,에코프로에이치엔,KOSDAQ,화학,106200,-2200,-2.03,1625383778400
1753,038110,에코플라스틱,KOSDAQ,운송장비·부품,3945,-70,-1.74,101265664650
1754,073540,에프알텍,KOSDAQ,통신장비,3735,5,0.13,42579000000
1755,064850,에프앤가이드,KOSDAQ,기타서비스,10150,-100,-0.98,122612000000
1756,064090,에프앤리퍼블릭,KOSDAQ,유통,2620,-105,-3.85,28792251580
1757,036810,에프에스티,KOSDAQ,반도체,25500,400,1.59,554798119500
1758,173940,에프엔씨엔터,KOSDAQ,오락·문화,10000,-450,-4.31,143648800000
1759,083500,에프엔에스테크,KOSDAQ,기계·장비,12450,400,3.32,104402238900
1760,054940,엑사이엔씨,KOSDAQ,건설,1495,-5,-0.33,49594454260
1761,950130,엑세스바이오,KOSDAQ,제약,17200,-550,-3.1,624627064400
1762,205100,엑셈,KOSDAQ,소프트웨어,4815,-20,-0.41,169161894495
